arch,name,features,unsafe,stability,file
aarch64,vqshlb_u8,neon,False,stable,neon/generated.rs
aarch64,vqshlh_u16,neon,False,stable,neon/generated.rs
aarch64,vqshls_u32,neon,False,stable,neon/generated.rs
aarch64,vqshld_s64,neon,False,stable,neon/generated.rs
aarch64,vqshld_u64,neon,False,stable,neon/generated.rs
aarch64,vqshlub_n_s8,neon,False,stable,neon/generated.rs
aarch64,vqshlud_n_s64,neon,False,stable,neon/generated.rs
aarch64,vqshluh_n_s16,neon,False,stable,neon/generated.rs
aarch64,vqshlus_n_s32,neon,False,stable,neon/generated.rs
aarch64,vqshrn_high_n_s16,neon,False,stable,neon/generated.rs
aarch64,vqshrn_high_n_s32,neon,False,stable,neon/generated.rs
aarch64,vqshrn_high_n_s64,neon,False,stable,neon/generated.rs
aarch64,vqshrn_high_n_u16,neon,False,stable,neon/generated.rs
aarch64,vqshrn_high_n_u32,neon,False,stable,neon/generated.rs
aarch64,vqshrn_high_n_u64,neon,False,stable,neon/generated.rs
aarch64,vqshrnd_n_s64,neon,False,stable,neon/generated.rs
aarch64,vqshrnd_n_u64,neon,False,stable,neon/generated.rs
aarch64,vqshrnh_n_s16,neon,False,stable,neon/generated.rs
aarch64,vqshrns_n_s32,neon,False,stable,neon/generated.rs
aarch64,vqshrnh_n_u16,neon,False,stable,neon/generated.rs
aarch64,vqshrns_n_u32,neon,False,stable,neon/generated.rs
aarch64,vqshrun_high_n_s16,neon,False,stable,neon/generated.rs
aarch64,vqshrun_high_n_s32,neon,False,stable,neon/generated.rs
aarch64,vqshrun_high_n_s64,neon,False,stable,neon/generated.rs
aarch64,vqshrund_n_s64,neon,False,stable,neon/generated.rs
aarch64,vqshrunh_n_s16,neon,False,stable,neon/generated.rs
aarch64,vqshruns_n_s32,neon,False,stable,neon/generated.rs
aarch64,vqsubb_s8,neon,False,stable,neon/generated.rs
aarch64,vqsubh_s16,neon,False,stable,neon/generated.rs
aarch64,vqsubb_u8,neon,False,stable,neon/generated.rs
aarch64,vqsubh_u16,neon,False,stable,neon/generated.rs
aarch64,vqsubs_s32,neon,False,stable,neon/generated.rs
aarch64,vqsubd_s64,neon,False,stable,neon/generated.rs
aarch64,vqsubs_u32,neon,False,stable,neon/generated.rs
aarch64,vqsubd_u64,neon,False,stable,neon/generated.rs
aarch64,vqtbl1_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl1q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl1_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl1q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl1_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl1q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl2q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl3q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbl4q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx1_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx1q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx1_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx1q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx1_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx1q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx2q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx3q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4q_s8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4q_u8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4q_p8,neon,False,stable,neon/generated.rs
aarch64,vqtbx4q_p8,neon,False,stable,neon/generated.rs
aarch64,vrax1q_u64,"neon,sha3",False,stable,neon/generated.rs
aarch64,vrbit_s8,neon,False,stable,neon/generated.rs
aarch64,vrbitq_s8,neon,False,stable,neon/generated.rs
aarch64,vrbit_u8,neon,False,stable,neon/generated.rs
aarch64,vrbit_u8,neon,False,stable,neon/generated.rs
aarch64,vrbitq_u8,neon,False,stable,neon/generated.rs
aarch64,vrbitq_u8,neon,False,stable,neon/generated.rs
aarch64,vrbit_p8,neon,False,stable,neon/generated.rs
aarch64,vrbit_p8,neon,False,stable,neon/generated.rs
aarch64,vrbitq_p8,neon,False,stable,neon/generated.rs
aarch64,vrbitq_p8,neon,False,stable,neon/generated.rs
aarch64,vrecpe_f64,neon,False,stable,neon/generated.rs
aarch64,vrecpeq_f64,neon,False,stable,neon/generated.rs
aarch64,vrecped_f64,neon,False,stable,neon/generated.rs
aarch64,vrecpes_f32,neon,False,stable,neon/generated.rs
aarch64,vrecpeh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrecps_f64,neon,False,stable,neon/generated.rs
aarch64,vrecpsq_f64,neon,False,stable,neon/generated.rs
aarch64,vrecpsd_f64,neon,False,stable,neon/generated.rs
aarch64,vrecpss_f32,neon,False,stable,neon/generated.rs
aarch64,vrecpsh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrecpxd_f64,neon,False,stable,neon/generated.rs
aarch64,vrecpxs_f32,neon,False,stable,neon/generated.rs
aarch64,vrecpxh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vreinterpret_f64_f16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_f16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_f16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_f16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p128,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p128,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_f32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p128_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p128_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u32_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p8_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p16_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_f64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s8,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s8,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s8,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s8,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_s64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p64_s64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_s64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_s64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_s64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u8,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u8,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u8,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u8,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u32,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u32,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_u64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_p64_u64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_u64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_u64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_p64_u64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_p8,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_p8,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p8,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p8,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_p16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_p16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p16,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p16,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f32_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f32_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_f64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_s64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpret_u64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f32_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f32_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_f64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_s64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u64_p64,neon,False,stable,neon/generated.rs
aarch64,vreinterpretq_u64_p64,neon,False,stable,neon/generated.rs
aarch64,vrnd32x_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32xq_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32xq_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32x_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32z_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32zq_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32zq_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd32z_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64x_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64xq_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64xq_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64x_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64z_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64zq_f32,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64zq_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd64z_f64,"neon,frintts",False,unstable,neon/generated.rs
aarch64,vrnd_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndq_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrnd_f32,neon,False,stable,neon/generated.rs
aarch64,vrndq_f32,neon,False,stable,neon/generated.rs
aarch64,vrnd_f64,neon,False,stable,neon/generated.rs
aarch64,vrndq_f64,neon,False,stable,neon/generated.rs
aarch64,vrnda_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndaq_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrnda_f32,neon,False,stable,neon/generated.rs
aarch64,vrndaq_f32,neon,False,stable,neon/generated.rs
aarch64,vrnda_f64,neon,False,stable,neon/generated.rs
aarch64,vrndaq_f64,neon,False,stable,neon/generated.rs
aarch64,vrndah_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrndh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrndi_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndiq_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndi_f32,neon,False,stable,neon/generated.rs
aarch64,vrndiq_f32,neon,False,stable,neon/generated.rs
aarch64,vrndi_f64,neon,False,stable,neon/generated.rs
aarch64,vrndiq_f64,neon,False,stable,neon/generated.rs
aarch64,vrndih_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrndm_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndmq_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndm_f32,neon,False,stable,neon/generated.rs
aarch64,vrndmq_f32,neon,False,stable,neon/generated.rs
aarch64,vrndm_f64,neon,False,stable,neon/generated.rs
aarch64,vrndmq_f64,neon,False,stable,neon/generated.rs
aarch64,vrndmh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrndn_f64,neon,False,stable,neon/generated.rs
aarch64,vrndnq_f64,neon,False,stable,neon/generated.rs
aarch64,vrndnh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrndns_f32,neon,False,stable,neon/generated.rs
aarch64,vrndp_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndpq_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndp_f32,neon,False,stable,neon/generated.rs
aarch64,vrndpq_f32,neon,False,stable,neon/generated.rs
aarch64,vrndp_f64,neon,False,stable,neon/generated.rs
aarch64,vrndpq_f64,neon,False,stable,neon/generated.rs
aarch64,vrndph_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrndx_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndxq_f16,"neon,fp16",False,stable,neon/generated.rs
aarch64,vrndx_f32,neon,False,stable,neon/generated.rs
aarch64,vrndxq_f32,neon,False,stable,neon/generated.rs
aarch64,vrndx_f64,neon,False,stable,neon/generated.rs
aarch64,vrndxq_f64,neon,False,stable,neon/generated.rs
aarch64,vrndxh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrshld_s64,neon,False,stable,neon/generated.rs
aarch64,vrshld_u64,neon,False,stable,neon/generated.rs
aarch64,vrshrd_n_s64,neon,False,stable,neon/generated.rs
aarch64,vrshrd_n_u64,neon,False,stable,neon/generated.rs
aarch64,vrshrn_high_n_s16,neon,False,stable,neon/generated.rs
aarch64,vrshrn_high_n_s32,neon,False,stable,neon/generated.rs
aarch64,vrshrn_high_n_s64,neon,False,stable,neon/generated.rs
aarch64,vrshrn_high_n_u16,neon,False,stable,neon/generated.rs
aarch64,vrshrn_high_n_u32,neon,False,stable,neon/generated.rs
aarch64,vrshrn_high_n_u64,neon,False,stable,neon/generated.rs
aarch64,vrsqrte_f64,neon,False,stable,neon/generated.rs
aarch64,vrsqrteq_f64,neon,False,stable,neon/generated.rs
aarch64,vrsqrted_f64,neon,False,stable,neon/generated.rs
aarch64,vrsqrtes_f32,neon,False,stable,neon/generated.rs
aarch64,vrsqrteh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrsqrts_f64,neon,False,stable,neon/generated.rs
aarch64,vrsqrtsq_f64,neon,False,stable,neon/generated.rs
aarch64,vrsqrtsd_f64,neon,False,stable,neon/generated.rs
aarch64,vrsqrtss_f32,neon,False,stable,neon/generated.rs
aarch64,vrsqrtsh_f16,"neon,fp16",False,unstable,neon/generated.rs
aarch64,vrsrad_n_s64,neon,False,stable,neon/generated.rs
aarch64,vrsrad_n_u64,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_s16,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_s32,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_s64,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_u16,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_u32,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_u64,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_s16,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_s32,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_s64,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_u16,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_u32,neon,False,stable,neon/generated.rs
aarch64,vrsubhn_high_u64,neon,False,stable,neon/generated.rs
aarch64,vset_lane_f64,neon,False,stable,neon/generated.rs
aarch64,vsetq_lane_f64,neon,False,stable,neon/generated.rs
aarch64,vsha512h2q_u64,"neon,sha3",False,stable,neon/generated.rs
aarch64,vsha512hq_u64,"neon,sha3",False,stable,neon/generated.rs
aarch64,vsha512su0q_u64,"neon,sha3",False,stable,neon/generated.rs
aarch64,vsha512su1q_u64,"neon,sha3",False,stable,neon/generated.rs
aarch64,vshld_s64,neon,False,stable,neon/generated.rs
aarch64,vshld_u64,neon,False,stable,neon/generated.rs
aarch64,vshll_high_n_s8,neon,False,stable,neon/generated.rs
aarch64,vshll_high_n_s16,neon,False,stable,neon/generated.rs
aarch64,vshll_high_n_s32,neon,False,stable,neon/generated.rs
aarch64,vshll_high_n_u8,neon,False,stable,neon/generated.rs
aarch64,vshll_high_n_u16,neon,False,stable,neon/generated.rs
aarch64,vshll_high_n_u32,neon,False,stable,neon/generated.rs
aarch64,vshrn_high_n_s16,neon,False,stable,neon/generated.rs
aarch64,vshrn_high_n_s32,neon,False,stable,neon/generated.rs
aarch64,vshrn_high_n_s64,neon,False,stable,neon/generated.rs
aarch64,vshrn_high_n_u16,neon,False,stable,neon/generated.rs
aarch64,vshrn_high_n_u32,neon,False,stable,neon/generated.rs
aarch64,vshrn_high_n_u64,neon,False,stable,neon/generated.rs
aarch64,vsli_n_s8,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_s8,neon,False,stable,neon/generated.rs
aarch64,vsli_n_s16,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_s16,neon,False,stable,neon/generated.rs
aarch64,vsli_n_s32,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_s32,neon,False,stable,neon/generated.rs
aarch64,vsli_n_s64,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_s64,neon,False,stable,neon/generated.rs
aarch64,vsli_n_u8,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_u8,neon,False,stable,neon/generated.rs
aarch64,vsli_n_u16,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_u16,neon,False,stable,neon/generated.rs
aarch64,vsli_n_u32,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_u32,neon,False,stable,neon/generated.rs
aarch64,vsli_n_u64,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_u64,neon,False,stable,neon/generated.rs
aarch64,vsli_n_p8,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_p8,neon,False,stable,neon/generated.rs
aarch64,vsli_n_p16,neon,False,stable,neon/generated.rs
aarch64,vsliq_n_p16,neon,False,stable,neon/generated.rs
aarch64,vsli_n_p64,"neon,aes",False,stable,neon/generated.rs
aarch64,vsliq_n_p64,"neon,aes",False,stable,neon/generated.rs
aarch64,vslid_n_s64,neon,False,stable,neon/generated.rs
aarch64,vslid_n_u64,neon,False,stable,neon/generated.rs
aarch64,vsm3partw1q_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm3partw2q_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm3ss1q_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm3tt1aq_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm3tt1bq_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm3tt2aq_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm3tt2bq_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm4ekeyq_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsm4eq_u32,"neon,sm4",False,unstable,neon/generated.rs
aarch64,vsqadd_u8,neon,False,stable,neon/generated.rs
aarch64,vsqaddq_u8,neon,False,stable,neon/generated.rs
aarch64,vsqadd_u16,neon,False,stable,neon/generated.rs
aarch64,vsqaddq_u16,neon,False,stable,neon/generated.rs
aarch64,vsqadd_u32,neon,False,stable,neon/generated.rs
aarch64,vsqaddq_u32,neon,False,stable,neon/generated.rs
aarch64,vsqadd_u64,neon,False,stable,neon/generated.rs
aarch64,vsqaddq_u64,neon,False,stable,neon/generated.rs
aarch64,vsqaddb_u8,neon,False,stable,neon/generated.rs
aarch64,vsqaddh_u16,neon,False,stable,neon/generated.rs
