arch,name,features,unsafe,stability,file,doc,signature,instruction
aarch64,svget4_u32,sve,False,unstable,sve/generated.rs,Extract one vector from a tuple of four vectors [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svget4[_u32]),fn svget4_u32<IMM_INDEX: i32>(tuple: svuint32x4_t) -> svuint32_t,
aarch64,svget4_u64,sve,False,unstable,sve/generated.rs,Extract one vector from a tuple of four vectors [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svget4[_u64]),fn svget4_u64<IMM_INDEX: i32>(tuple: svuint64x4_t) -> svuint64_t,
aarch64,svindex_s8,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_s8),"fn svindex_s8(base: i8, step: i8) -> svint8_t",index
aarch64,svindex_s16,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_s16),"fn svindex_s16(base: i16, step: i16) -> svint16_t",index
aarch64,svindex_s32,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_s32),"fn svindex_s32(base: i32, step: i32) -> svint32_t",index
aarch64,svindex_s64,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_s64),"fn svindex_s64(base: i64, step: i64) -> svint64_t",index
aarch64,svindex_u8,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_u8),"fn svindex_u8(base: u8, step: u8) -> svuint8_t",index
aarch64,svindex_u16,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_u16),"fn svindex_u16(base: u16, step: u16) -> svuint16_t",index
aarch64,svindex_u32,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_u32),"fn svindex_u32(base: u32, step: u32) -> svuint32_t",index
aarch64,svindex_u64,sve,False,unstable,sve/generated.rs,Create linear series [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svindex_u64),"fn svindex_u64(base: u64, step: u64) -> svuint64_t",index
aarch64,svinsr_n_f32,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_f32]),"fn svinsr_n_f32(op1: svfloat32_t, op2: f32) -> svfloat32_t",insr
aarch64,svinsr_n_f64,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_f64]),"fn svinsr_n_f64(op1: svfloat64_t, op2: f64) -> svfloat64_t",insr
aarch64,svinsr_n_s8,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_s8]),"fn svinsr_n_s8(op1: svint8_t, op2: i8) -> svint8_t",insr
aarch64,svinsr_n_s16,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_s16]),"fn svinsr_n_s16(op1: svint16_t, op2: i16) -> svint16_t",insr
aarch64,svinsr_n_s32,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_s32]),"fn svinsr_n_s32(op1: svint32_t, op2: i32) -> svint32_t",insr
aarch64,svinsr_n_s64,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_s64]),"fn svinsr_n_s64(op1: svint64_t, op2: i64) -> svint64_t",insr
aarch64,svinsr_n_u8,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_u8]),"fn svinsr_n_u8(op1: svuint8_t, op2: u8) -> svuint8_t",insr
aarch64,svinsr_n_u16,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_u16]),"fn svinsr_n_u16(op1: svuint16_t, op2: u16) -> svuint16_t",insr
aarch64,svinsr_n_u32,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_u32]),"fn svinsr_n_u32(op1: svuint32_t, op2: u32) -> svuint32_t",insr
aarch64,svinsr_n_u64,sve,False,unstable,sve/generated.rs,Insert scalar in shifted vector [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svinsr[_n_u64]),"fn svinsr_n_u64(op1: svuint64_t, op2: u64) -> svuint64_t",insr
aarch64,svlasta_f32,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_f32]),"fn svlasta_f32(pg: svbool_t, op: svfloat32_t) -> f32",lasta
aarch64,svlasta_f64,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_f64]),"fn svlasta_f64(pg: svbool_t, op: svfloat64_t) -> f64",lasta
aarch64,svlasta_s8,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_s8]),"fn svlasta_s8(pg: svbool_t, op: svint8_t) -> i8",lasta
aarch64,svlasta_s16,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_s16]),"fn svlasta_s16(pg: svbool_t, op: svint16_t) -> i16",lasta
aarch64,svlasta_s32,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_s32]),"fn svlasta_s32(pg: svbool_t, op: svint32_t) -> i32",lasta
aarch64,svlasta_s64,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_s64]),"fn svlasta_s64(pg: svbool_t, op: svint64_t) -> i64",lasta
aarch64,svlasta_u8,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_u8]),"fn svlasta_u8(pg: svbool_t, op: svuint8_t) -> u8",lasta
aarch64,svlasta_u16,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_u16]),"fn svlasta_u16(pg: svbool_t, op: svuint16_t) -> u16",lasta
aarch64,svlasta_u32,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_u32]),"fn svlasta_u32(pg: svbool_t, op: svuint32_t) -> u32",lasta
aarch64,svlasta_u64,sve,False,unstable,sve/generated.rs,Extract element after last [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlasta[_u64]),"fn svlasta_u64(pg: svbool_t, op: svuint64_t) -> u64",lasta
aarch64,svlastb_f32,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_f32]),"fn svlastb_f32(pg: svbool_t, op: svfloat32_t) -> f32",lastb
aarch64,svlastb_f64,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_f64]),"fn svlastb_f64(pg: svbool_t, op: svfloat64_t) -> f64",lastb
aarch64,svlastb_s8,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_s8]),"fn svlastb_s8(pg: svbool_t, op: svint8_t) -> i8",lastb
aarch64,svlastb_s16,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_s16]),"fn svlastb_s16(pg: svbool_t, op: svint16_t) -> i16",lastb
aarch64,svlastb_s32,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_s32]),"fn svlastb_s32(pg: svbool_t, op: svint32_t) -> i32",lastb
aarch64,svlastb_s64,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_s64]),"fn svlastb_s64(pg: svbool_t, op: svint64_t) -> i64",lastb
aarch64,svlastb_u8,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_u8]),"fn svlastb_u8(pg: svbool_t, op: svuint8_t) -> u8",lastb
aarch64,svlastb_u16,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_u16]),"fn svlastb_u16(pg: svbool_t, op: svuint16_t) -> u16",lastb
aarch64,svlastb_u32,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_u32]),"fn svlastb_u32(pg: svbool_t, op: svuint32_t) -> u32",lastb
aarch64,svlastb_u64,sve,False,unstable,sve/generated.rs,Extract last element [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svlastb[_u64]),"fn svlastb_u64(pg: svbool_t, op: svuint64_t) -> u64",lastb
aarch64,svld1_f32,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_f32]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_f32(pg: svbool_t, base: *f32) -> svfloat32_t",ld1w
aarch64,svld1_f64,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_f64]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_f64(pg: svbool_t, base: *f64) -> svfloat64_t",ld1d
aarch64,svld1_s8,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_s8]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_s8(pg: svbool_t, base: *i8) -> svint8_t",ld1b
aarch64,svld1_s16,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_s16]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_s16(pg: svbool_t, base: *i16) -> svint16_t",ld1h
aarch64,svld1_s32,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_s32]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_s32(pg: svbool_t, base: *i32) -> svint32_t",ld1w
aarch64,svld1_s64,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_s64]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_s64(pg: svbool_t, base: *i64) -> svint64_t",ld1d
aarch64,svld1_u8,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_u8]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_u8(pg: svbool_t, base: *u8) -> svuint8_t",ld1b
aarch64,svld1_u16,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_u16]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_u16(pg: svbool_t, base: *u16) -> svuint16_t",ld1h
aarch64,svld1_u32,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_u32]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_u32(pg: svbool_t, base: *u32) -> svuint32_t",ld1w
aarch64,svld1_u64,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1[_u64]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_u64(pg: svbool_t, base: *u64) -> svuint64_t",ld1d
aarch64,svld1_gather_s32index_f32,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1_gather_[s32]index[_f32]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_gather_s32index_f32( pg: svbool_t, base: *f32, indices: svint32_t, ) -> svfloat32_t",ld1w
aarch64,svld1_gather_s32index_s32,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1_gather_[s32]index[_s32]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_gather_s32index_s32( pg: svbool_t, base: *i32, indices: svint32_t, ) -> svint32_t",ld1w
aarch64,svld1_gather_s32index_u32,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1_gather_[s32]index[_u32]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_gather_s32index_u32( pg: svbool_t, base: *u32, indices: svint32_t, ) -> svuint32_t",ld1w
aarch64,svld1_gather_s64index_f64,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1_gather_[s64]index[_f64]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_gather_s64index_f64( pg: svbool_t, base: *f64, indices: svint64_t, ) -> svfloat64_t",ld1d
aarch64,svld1_gather_s64index_s64,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1_gather_[s64]index[_s64]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_gather_s64index_s64( pg: svbool_t, base: *i64, indices: svint64_t, ) -> svint64_t",ld1d
aarch64,svld1_gather_s64index_u64,sve,True,unstable,sve/generated.rs,Unextended load [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/svld1_gather_[s64]index[_u64]) ## Safety   * [`pointer::offset`](pointer#method.offset) safety constraints must be met for the address calculation for each active element (governed by `pg`).   * This dereferences and accesses the calculated address for each active element (governed by `pg`).,"fn svld1_gather_s64index_u64( pg: svbool_t, base: *u64, indices: svint64_t, ) -> svuint64_t",ld1d
